NOC,Sport,Year,Athletes
FRG,Fencing,1972,32
FRG,Fencing,1976,25
FRG,Fencing,1984,32
FRG,Fencing,1988,32
FRG,Equestrianism,1968,20
FRG,Equestrianism,1972,21
FRG,Equestrianism,1976,21
FRG,Equestrianism,1984,21
FRG,Equestrianism,1988,24
FRG,Shooting,1968,12
FRG,Shooting,1972,15
FRG,Shooting,1976,12
FRG,Shooting,1984,19
FRG,Shooting,1988,23
FRG,Boxing,1968,8
FRG,Boxing,1972,9
FRG,Boxing,1976,6
FRG,Boxing,1984,8
FRG,Boxing,1988,6
FRG,Cycling,1968,18
FRG,Cycling,1972,19
FRG,Cycling,1976,15
FRG,Cycling,1984,23
FRG,Cycling,1988,18
FRG,Diving,1968,8
FRG,Diving,1972,9
FRG,Diving,1976,7
FRG,Diving,1984,7
FRG,Diving,1988,8
FRG,Canoeing,1968,13
FRG,Canoeing,1972,28
FRG,Canoeing,1976,19
FRG,Canoeing,1984,23
FRG,Canoeing,1988,21
FRG,Tennis,1988,9
FRG,Modern Pentathlon,1968,6
FRG,Modern Pentathlon,1972,6
FRG,Modern Pentathlon,1976,6
FRG,Modern Pentathlon,1984,6
FRG,Modern Pentathlon,1988,6
FRG,Archery,1972,4
FRG,Archery,1976,3
FRG,Archery,1984,5
FRG,Archery,1988,12
FRG,Volleyball,1972,23
FRG,Volleyball,1984,11
FRG,Synchronized Swimming,1984,5
FRG,Synchronized Swimming,1988,5
FRG,Table Tennis,1988,10
FRG,Rhythmic Gymnastics,1984,2
FRG,Rhythmic Gymnastics,1988,2
BAN,Athletics,1984,2
BAN,Athletics,1988,9
BAN,Athletics,1992,7
BAN,Athletics,1996,2
BAN,Athletics,2000,2
BAN,Athletics,2004,1
BAN,Athletics,2008,2
BAN,Athletics,2012,1
BAN,Athletics,2016,2
BAN,Athletics,2020,1
BAN,Athletics,2024,1
BAN,Swimming,1988,2
BAN,Swimming,1992,1
BAN,Swimming,1996,1
BAN,Swimming,2000,2
BAN,Swimming,2004,2
BAN,Swimming,2008,2
BAN,Swimming,2012,1
BAN,Swimming,2016,2
BAN,Swimming,2020,2
BAN,Swimming,2024,2
BAN,Gymnastics,2012,3
BAN,Shooting,1992,1
BAN,Shooting,1996,1
BAN,Shooting,2000,2
BAN,Shooting,2004,1
BAN,Shooting,2008,1
BAN,Shooting,2012,1
BAN,Shooting,2016,1
BAN,Shooting,2020,1
BAN,Shooting,2024,1
BAN,Golf,2016,1
BAN,Archery,2012,1
BAN,Archery,2016,1
BAN,Archery,2020,4
BAN,Archery,2024,1
PER,Basketball,1936,9
PER,Basketball,1948,11
PER,Basketball,1964,12
PER,Judo,1984,1
PER,Judo,2000,1
PER,Judo,2008,1
PER,Judo,2012,1
PER,Judo,2016,1
PER,Judo,2020,1
PER,Judo,2024,1
PER,Football,1936,12
PER,Football,1960,19
PER,Athletics,1936,10
PER,Athletics,1948,13
PER,Athletics,1964,4
PER,Athletics,1968,4
PER,Athletics,1972,4
PER,Athletics,1976,2
PER,Athletics,1980,6
PER,Athletics,1984,2
PER,Athletics,1988,2
PER,Athletics,1992,2
PER,Athletics,1996,5
PER,Athletics,2000,2
PER,Athletics,2004,2
PER,Athletics,2008,3
PER,Athletics,2012,5
PER,Athletics,2016,14
PER,Athletics,2020,8
PER,Athletics,2024,13
PER,Swimming,1936,3
PER,Swimming,1964,13
PER,Swimming,1968,8
PER,Swimming,1972,6
PER,Swimming,1980,11
PER,Swimming,1984,12
PER,Swimming,1988,4
PER,Swimming,1992,5
PER,Swimming,1996,4
PER,Swimming,2000,3
PER,Swimming,2004,3
PER,Swimming,2008,2
PER,Swimming,2012,3
PER,Swimming,2016,2
PER,Swimming,2020,4
PER,Swimming,2024,2
PER,Badminton,1996,1
PER,Badminton,2004,1
PER,Badminton,2008,1
PER,Badminton,2012,2
PER,Badminton,2020,1
PER,Badminton,2024,1
PER,Sailing,2000,1
PER,Sailing,2004,1
PER,Sailing,2008,1
PER,Sailing,2012,1
PER,Sailing,2016,2
PER,Sailing,2020,5
PER,Sailing,2024,3
PER,Gymnastics,2016,4
PER,Art Competitions,1932,2
PER,Weightlifting,1948,3
PER,Weightlifting,1968,1
PER,Weightlifting,1984,2
PER,Weightlifting,1988,1
PER,Weightlifting,1992,1
PER,Weightlifting,2004,1
PER,Weightlifting,2008,1
PER,Weightlifting,2012,1
PER,Weightlifting,2016,2
PER,Weightlifting,2020,1
PER,Wrestling,1972,8
PER,Wrestling,1980,2
PER,Wrestling,1984,2
PER,Wrestling,1988,2
PER,Wrestling,1996,5
PER,Wrestling,2004,1
PER,Wrestling,2008,1
PER,Wrestling,2016,1
PER,Wrestling,2020,1
PER,Rowing,1960,2
PER,Rowing,1968,3
PER,Rowing,1984,3
PER,Rowing,2004,1
PER,Rowing,2012,1
PER,Rowing,2016,2
PER,Rowing,2020,1
PER,Rowing,2024,3
PER,Fencing,1900,2
PER,Fencing,1948,3
PER,Fencing,1968,1
PER,Fencing,1972,1
PER,Fencing,2008,1
PER,Fencing,2020,1
PER,Fencing,2024,1
PER,Equestrianism,1984,1
PER,Equestrianism,2016,1
PER,Shooting,1936,1
PER,Shooting,1948,10
PER,Shooting,1956,10
PER,Shooting,1960,12
PER,Shooting,1964,10
PER,Shooting,1968,5
PER,Shooting,1972,2
PER,Shooting,1980,9
PER,Shooting,1984,9
PER,Shooting,1988,4
PER,Shooting,1992,2
PER,Shooting,1996,4
PER,Shooting,2000,2
PER,Shooting,2004,2
PER,Shooting,2008,1
PER,Shooting,2012,1
PER,Shooting,2016,4
PER,Shooting,2020,4
PER,Shooting,2024,4
PER,Boxing,1948,3
PER,Boxing,1968,2
PER,Boxing,1972,2
PER,Boxing,1996,1
PER,Boxing,2020,2
PER,Taekwondo,2008,1
PER,Taekwondo,2012,1
PER,Taekwondo,2016,1
PER,Cycling,1936,9
PER,Cycling,1948,6
PER,Cycling,1964,1
PER,Cycling,1972,8
PER,Cycling,1984,1
PER,Cycling,1992,1
PER,Diving,1936,1
PER,Diving,2000,2
PER,Canoeing,1992,1
PER,Tennis,1992,2
PER,Tennis,2004,1
PER,Tennis,2020,1
PER,Modern Pentathlon,1936,1
PER,Modern Pentathlon,1992,1
PER,Volleyball,1968,9
PER,Volleyball,1976,12
PER,Volleyball,1980,10
PER,Volleyball,1984,11
PER,Volleyball,1988,12
PER,Volleyball,1996,10
PER,Volleyball,2000,11
PER,Table Tennis,1988,1
PER,Table Tennis,1992,6
PER,Table Tennis,1996,3
PER,Table Tennis,2004,1
PER,Cycling Road,2020,1
PER,Artistic Gymnastics,2020,5
PER,Karate,2020,1
PER,Marathon Swimming,2024,1
PER,Surfing,2020,4
PER,Surfing,2024,3
PER,Skateboarding,2020,1
ESA,Judo,1984,2
ESA,Judo,1988,1
ESA,Judo,1992,1
ESA,Judo,1996,2
ESA,Judo,2000,1
ESA,Judo,2008,1
ESA,Judo,2012,1
ESA,Judo,2016,1
ESA,Judo,2024,1
ESA,Football,1968,18
ESA,Athletics,1968,15
ESA,Athletics,1984,6
ESA,Athletics,1988,2
ESA,Athletics,1992,2
ESA,Athletics,1996,2
ESA,Athletics,2000,2
ESA,Athletics,2004,2
ESA,Athletics,2008,2
ESA,Athletics,2012,2
ESA,Athletics,2016,2
ESA,Athletics,2020,1
ESA,Swimming,1968,48
ESA,Swimming,1972,13
ESA,Swimming,1984,4
ESA,Swimming,1992,3
ESA,Swimming,1996,3
ESA,Swimming,2000,2
ESA,Swimming,2004,2
ESA,Swimming,2008,2
ESA,Swimming,2012,2
ESA,Swimming,2016,4
ESA,Swimming,2020,4
ESA,Swimming,2024,2
ESA,Badminton,2024,1
ESA,Sailing,1968,3
ESA,Sailing,2016,1
ESA,Sailing,2020,1
ESA,Sailing,2024,1
ESA,Art Competitions,1932,1
ESA,Weightlifting,1968,2
ESA,Weightlifting,1996,1
ESA,Weightlifting,2000,1
ESA,Weightlifting,2004,1
ESA,Weightlifting,2008,1
ESA,Weightlifting,2012,1
ESA,Weightlifting,2016,1
ESA,Wrestling,1984,2
ESA,Wrestling,1988,2
ESA,Wrestling,2008,1
ESA,Rowing,2008,1
ESA,Rowing,2012,2
ESA,Shooting,1968,10
ESA,Shooting,1972,5
ESA,Shooting,1984,1
ESA,Shooting,2000,2
ESA,Shooting,2004,1
ESA,Shooting,2008,2
ESA,Shooting,2012,2
ESA,Shooting,2016,1
ESA,Shooting,2024,2
ESA,Boxing,1988,2
ESA,Boxing,2020,1
ESA,Cycling,1968,8
ESA,Cycling,1996,2
ESA,Cycling,2000,1
ESA,Cycling,2004,2
ESA,Cycling,2008,3
ESA,Cycling,2012,1
ESA,Tennis,2008,1
ESA,Archery,2000,1
ESA,Archery,2004,1
ESA,Archery,2024,1
ESA,Surfing,2024,1
PUR,Basketball,1960,12
PUR,Basketball,1964,12
PUR,Basketball,1968,12
PUR,Basketball,1972,12
PUR,Basketball,1976,12
PUR,Basketball,1988,12
PUR,Basketball,1992,12
PUR,Basketball,1996,12
PUR,Basketball,2004,12
PUR,Basketball,2020,12
PUR,Basketball,2024,24
PUR,Judo,1972,3
PUR,Judo,1976,6
PUR,Judo,1984,2
PUR,Judo,1988,4
PUR,Judo,1992,4
PUR,Judo,1996,4
PUR,Judo,2000,4
PUR,Judo,2004,3
PUR,Judo,2008,3
PUR,Judo,2012,1
PUR,Judo,2016,2
PUR,Judo,2020,3
PUR,Judo,2024,2
PUR,Athletics,1948,4
PUR,Athletics,1952,12
PUR,Athletics,1956,11
PUR,Athletics,1960,9
PUR,Athletics,1964,6
PUR,Athletics,1968,6
PUR,Athletics,1972,15
PUR,Athletics,1976,16
PUR,Athletics,1984,17
PUR,Athletics,1988,5
PUR,Athletics,1992,8
PUR,Athletics,1996,6
PUR,Athletics,2000,8
PUR,Athletics,2004,3
PUR,Athletics,2008,6
PUR,Athletics,2012,10
PUR,Athletics,2016,12
PUR,Athletics,2020,4
PUR,Athletics,2024,8
PUR,Swimming,1960,1
PUR,Swimming,1964,16
PUR,Swimming,1968,46
PUR,Swimming,1976,36
PUR,Swimming,1984,9
PUR,Swimming,1988,11
PUR,Swimming,1992,28
PUR,Swimming,1996,17
PUR,Swimming,2000,5
PUR,Swimming,2004,7
PUR,Swimming,2008,6
PUR,Swimming,2012,2
PUR,Swimming,2016,1
PUR,Swimming,2020,4
PUR,Swimming,2024,3
PUR,Sailing,1964,1
PUR,Sailing,1968,6
PUR,Sailing,1972,5
PUR,Sailing,1976,9
PUR,Sailing,1984,6
PUR,Sailing,1988,3
PUR,Sailing,1992,4
PUR,Sailing,1996,3
PUR,Sailing,2000,2
PUR,Sailing,2004,3
PUR,Sailing,2020,2
PUR,Sailing,2024,1
PUR,Gymnastics,1992,7
PUR,Gymnastics,1996,12
PUR,Gymnastics,2000,7
PUR,Gymnastics,2004,7
PUR,Gymnastics,2008,7
PUR,Gymnastics,2012,5
PUR,Weightlifting,1952,3
PUR,Weightlifting,1960,2
PUR,Weightlifting,1964,4
PUR,Weightlifting,1968,6
PUR,Weightlifting,1972,6
PUR,Weightlifting,1976,2
PUR,Weightlifting,1984,1
PUR,Weightlifting,1988,2
PUR,Weightlifting,1992,1
PUR,Weightlifting,1996,1
PUR,Weightlifting,2000,2
PUR,Weightlifting,2008,1
PUR,Weightlifting,2012,1
PUR,Weightlifting,2016,1
PUR,Wrestling,1976,5
PUR,Wrestling,1984,3
PUR,Wrestling,1988,3
PUR,Wrestling,1992,4
PUR,Wrestling,1996,5
PUR,Wrestling,2004,1
PUR,Wrestling,2012,3
PUR,Wrestling,2016,2
PUR,Wrestling,2020,1
PUR,Wrestling,2024,4
PUR,Rowing,1984,1
PUR,Rowing,1988,1
PUR,Rowing,2020,1
PUR,Fencing,1960,1
PUR,Fencing,1968,2
PUR,Fencing,1972,2
PUR,Fencing,1976,4
PUR,Fencing,1984,2
PUR,Fencing,1996,1
PUR,Fencing,2000,1
PUR,Equestrianism,1976,1
PUR,Equestrianism,1984,2
PUR,Equestrianism,1988,1
PUR,Equestrianism,1996,1
PUR,Equestrianism,2004,1
PUR,Equestrianism,2016,1
PUR,Shooting,1948,2
PUR,Shooting,1952,5
PUR,Shooting,1956,3
PUR,Shooting,1960,4
PUR,Shooting,1964,3
PUR,Shooting,1968,9
PUR,Shooting,1972,9
PUR,Shooting,1976,9
PUR,Shooting,1984,2
PUR,Shooting,1988,2
PUR,Shooting,1992,2
PUR,Shooting,1996,3
PUR,Shooting,2000,2
PUR,Shooting,2004,2
PUR,Shooting,2008,1
PUR,Shooting,2012,1
PUR,Shooting,2016,2
PUR,Shooting,2020,1
PUR,Shooting,2024,2
PUR,Boxing,1948,3
PUR,Boxing,1952,3
PUR,Boxing,1964,1
PUR,Boxing,1968,6
PUR,Boxing,1972,6
PUR,Boxing,1976,10
PUR,Boxing,1980,3
PUR,Boxing,1984,11
PUR,Boxing,1988,10
PUR,Boxing,1992,8
PUR,Boxing,1996,7
PUR,Boxing,2000,5
PUR,Boxing,2004,5
PUR,Boxing,2008,5
PUR,Boxing,2012,5
PUR,Boxing,2016,1
PUR,Boxing,2020,1
PUR,Boxing,2024,2
PUR,Taekwondo,2004,1
PUR,Taekwondo,2008,2
PUR,Taekwondo,2016,1
PUR,Taekwondo,2020,1
PUR,Cycling,1968,2
PUR,Cycling,1984,1
PUR,Cycling,1996,1
PUR,Cycling,2016,1
PUR,Diving,1964,2
PUR,Diving,1968,4
PUR,Diving,1972,1
PUR,Diving,1996,2
PUR,Diving,2000,2
PUR,Diving,2004,2
PUR,Diving,2016,1
PUR,Diving,2020,1
PUR,Diving,2024,1
PUR,Tennis,1992,3
PUR,Tennis,2004,1
PUR,Tennis,2016,1
PUR,Golf,2020,2
PUR,Golf,2024,1
PUR,Softball,1996,15
PUR,Archery,1972,1
PUR,Archery,1976,2
PUR,Archery,1984,1
PUR,Archery,1988,2
PUR,Archery,1996,1
PUR,Archery,2024,1
PUR,Volleyball,2016,12
PUR,Synchronized Swimming,2004,2
PUR,Table Tennis,2016,2
PUR,Table Tennis,2020,3
PUR,Table Tennis,2024,3
PUR,Baseball,1992,20
PUR,Beach Volleyball,2004,2
PUR,Triathlon,2016,1
PUR,Equestrian,2020,1
PUR,Skateboarding,2020,2
PUR,Skateboarding,2024,1
UGA,Athletics,1956,5
UGA,Athletics,1960,10
UGA,Athletics,1964,14
UGA,Athletics,1968,6
UGA,Athletics,1972,10
UGA,Athletics,1980,9
UGA,Athletics,1984,14
UGA,Athletics,1988,19
UGA,Athletics,1992,5
UGA,Athletics,1996,4
UGA,Athletics,2000,5
UGA,Athletics,2004,4
UGA,Athletics,2008,7
UGA,Athletics,2012,12
UGA,Athletics,2016,19
UGA,Athletics,2020,22
UGA,Athletics,2024,23
UGA,Swimming,1984,1
UGA,Swimming,2000,2
UGA,Swimming,2004,1
UGA,Swimming,2008,2
UGA,Swimming,2012,2
UGA,Swimming,2016,2
UGA,Swimming,2020,2
UGA,Swimming,2024,2
UGA,Badminton,2008,1
UGA,Badminton,2012,1
UGA,Weightlifting,1984,2
UGA,Weightlifting,1988,2
UGA,Weightlifting,1996,1
UGA,Weightlifting,2004,1
UGA,Weightlifting,2012,1
UGA,Hockey,1972,17
UGA,Rowing,2020,1
UGA,Rowing,2024,1
UGA,Boxing,1960,6
UGA,Boxing,1964,5
UGA,Boxing,1968,8
UGA,Boxing,1972,8
UGA,Boxing,1980,7
UGA,Boxing,1984,11
UGA,Boxing,1988,9
UGA,Boxing,1992,3
UGA,Boxing,1996,2
UGA,Boxing,2000,4
UGA,Boxing,2004,5
UGA,Boxing,2008,1
UGA,Boxing,2016,2
UGA,Boxing,2020,3
UGA,Cycling,1984,2
UGA,Archery,2000,1
UGA,Table Tennis,1992,1
UGA,Table Tennis,1996,5
UGA,Table Tennis,2000,1
UGA,Cycling Road,2024,1
HON,Judo,1984,1
HON,Judo,1996,3
HON,Judo,2004,1
HON,Judo,2012,1
HON,Judo,2016,1
HON,Judo,2020,1
HON,Football,2000,17
HON,Football,2008,19
HON,Football,2012,16
HON,Football,2016,16
HON,Football,2020,22
HON,Athletics,1968,6
HON,Athletics,1976,3
HON,Athletics,1984,3
HON,Athletics,1988,4
HON,Athletics,1992,5
HON,Athletics,1996,1
HON,Athletics,2000,1
HON,Athletics,2004,1
HON,Athletics,2008,3
HON,Athletics,2012,2
HON,Athletics,2016,1
HON,Athletics,2020,1
HON,Athletics,2024,1
HON,Swimming,1984,22
HON,Swimming,1988,12
HON,Swimming,1992,20
HON,Swimming,1996,1
HON,Swimming,2000,2
HON,Swimming,2004,2
HON,Swimming,2008,2
HON,Swimming,2012,2
HON,Swimming,2016,2
HON,Swimming,2020,3
HON,Swimming,2024,2
HON,Weightlifting,1992,1
HON,Weightlifting,2012,1
HON,Weightlifting,2016,1
HON,Wrestling,2012,1
HON,Wrestling,2024,1
HON,Rowing,2008,1
HON,Fencing,1992,1
HON,Shooting,2012,1
HON,Boxing,1988,2
HON,Boxing,1996,2
HON,Boxing,2012,1
HON,Boxing,2016,1
HON,Taekwondo,2008,1
HON,Taekwondo,2016,1
HON,Taekwondo,2020,1
HON,Table Tennis,2004,1
ECU,Judo,1976,2
ECU,Judo,1980,2
ECU,Judo,1984,1
ECU,Judo,1992,1
ECU,Judo,2000,2
ECU,Judo,2004,2
ECU,Judo,2008,3
ECU,Judo,2012,1
ECU,Judo,2016,3
ECU,Judo,2020,3
ECU,Judo,2024,1
ECU,Athletics,1924,4
ECU,Athletics,1968,1
ECU,Athletics,1980,1
ECU,Athletics,1984,5
ECU,Athletics,1988,6
ECU,Athletics,1992,7
ECU,Athletics,1996,4
ECU,Athletics,2000,3
ECU,Athletics,2004,9
ECU,Athletics,2008,12
ECU,Athletics,2012,13
ECU,Athletics,2016,18
ECU,Athletics,2020,18
ECU,Athletics,2024,20
ECU,Swimming,1968,7
ECU,Swimming,1972,3
ECU,Swimming,1976,4
ECU,Swimming,1980,4
ECU,Swimming,1992,2
ECU,Swimming,1996,13
ECU,Swimming,2000,4
ECU,Swimming,2004,1
ECU,Swimming,2008,2
ECU,Swimming,2012,3
ECU,Swimming,2016,3
ECU,Swimming,2020,4
ECU,Swimming,2024,2
ECU,Sailing,1996,1
ECU,Gymnastics,1968,21
ECU,Weightlifting,1984,1
ECU,Weightlifting,1988,3
ECU,Weightlifting,2000,1
ECU,Weightlifting,2004,2
ECU,Weightlifting,2008,2
ECU,Weightlifting,2012,4
ECU,Weightlifting,2016,3
ECU,Weightlifting,2020,4
ECU,Weightlifting,2024,3
ECU,Wrestling,1968,2
ECU,Wrestling,1976,1
ECU,Wrestling,1984,2
ECU,Wrestling,2012,2
ECU,Wrestling,2016,2
ECU,Wrestling,2020,2
ECU,Wrestling,2024,4
ECU,Rowing,2016,1
ECU,Equestrianism,1984,1
ECU,Equestrianism,2012,1
ECU,Equestrianism,2016,1
ECU,Shooting,1984,5
ECU,Shooting,1988,2
ECU,Shooting,1992,2
ECU,Shooting,1996,1
ECU,Shooting,2000,1
ECU,Shooting,2004,2
ECU,Shooting,2008,1
ECU,Shooting,2012,1
ECU,Shooting,2016,1
ECU,Shooting,2020,4
ECU,Shooting,2024,4
ECU,Boxing,1968,2
ECU,Boxing,1972,1
ECU,Boxing,1980,3
ECU,Boxing,1988,1
ECU,Boxing,1996,2
ECU,Boxing,2004,1
ECU,Boxing,2008,3
ECU,Boxing,2012,7
ECU,Boxing,2016,4
ECU,Boxing,2020,4
ECU,Boxing,2024,3
ECU,Taekwondo,2008,1
ECU,Cycling,1968,8
ECU,Cycling,1980,6
ECU,Cycling,1988,2
ECU,Cycling,1992,2
ECU,Cycling,1996,3
ECU,Cycling,2008,1
ECU,Cycling,2012,2
ECU,Cycling,2016,2
ECU,Diving,1976,1
ECU,Diving,1988,1
ECU,Canoeing,2012,1
ECU,Canoeing,2016,1
ECU,Tennis,1996,4
ECU,Tennis,2004,1
ECU,Tennis,2008,1
ECU,Modern Pentathlon,2020,1
ECU,Modern Pentathlon,2024,2
ECU,Golf,2020,1
ECU,Archery,2020,1
ECU,Table Tennis,1992,1
ECU,Table Tennis,2020,1
ECU,Table Tennis,2024,1
ECU,Triathlon,2012,1
ECU,Triathlon,2016,1
ECU,Triathlon,2020,1
ECU,Triathlon,2024,1
ECU,Cycling Road,2020,2
ECU,Cycling Road,2024,1
ECU,Marathon Swimming,2020,2
ECU,Marathon Swimming,2024,1
ECU,Surfing,2020,1
ECU,Cycling BMX Racing,2020,2
ECU,Cycling BMX Racing,2024,1
ECU,Equestrian,2020,1
ECU,Equestrian,2024,3
TKM,Judo,1996,2
TKM,Judo,2000,2
TKM,Judo,2004,1
TKM,Judo,2008,2
TKM,Judo,2012,1
TKM,Judo,2016,2
TKM,Judo,2020,1
TKM,Judo,2024,2
TKM,Athletics,1996,1
TKM,Athletics,2000,2
TKM,Athletics,2004,2
TKM,Athletics,2008,2
TKM,Athletics,2012,2
TKM,Athletics,2016,2
TKM,Athletics,2020,1
TKM,Athletics,2024,1
TKM,Swimming,2004,2
TKM,Swimming,2008,2
TKM,Swimming,2012,2
TKM,Swimming,2016,2
TKM,Swimming,2020,3
TKM,Swimming,2024,2
TKM,Weightlifting,2000,1
TKM,Weightlifting,2004,1
TKM,Weightlifting,2008,2
TKM,Weightlifting,2012,3
TKM,Weightlifting,2016,2
TKM,Weightlifting,2020,5
TKM,Weightlifting,2024,1
TKM,Wrestling,1996,1
TKM,Wrestling,2000,1
TKM,Shooting,1996,1
TKM,Shooting,2000,1
TKM,Shooting,2004,2
TKM,Shooting,2008,1
TKM,Boxing,1996,1
TKM,Boxing,2004,2
TKM,Boxing,2008,1
TKM,Boxing,2012,2
TKM,Boxing,2016,1
TKM,Table Tennis,1996,1
TKM,Table Tennis,2000,1
MRI,Judo,1996,3
MRI,Judo,2000,1
MRI,Judo,2012,1
MRI,Judo,2016,1
MRI,Judo,2020,1
MRI,Judo,2024,1
MRI,Athletics,1984,7
MRI,Athletics,1988,3
MRI,Athletics,1992,3
MRI,Athletics,1996,14
MRI,Athletics,2000,9
MRI,Athletics,2004,4
MRI,Athletics,2008,3
MRI,Athletics,2012,2
MRI,Athletics,2016,3
MRI,Athletics,2020,1
MRI,Athletics,2024,2
MRI,Swimming,1992,13
MRI,Swimming,1996,2
MRI,Swimming,2000,2
MRI,Swimming,2004,2
MRI,Swimming,2008,2
MRI,Swimming,2012,2
MRI,Swimming,2016,2
MRI,Swimming,2020,2
MRI,Swimming,2024,2
MRI,Badminton,1992,5
MRI,Badminton,1996,12
MRI,Badminton,2000,8
MRI,Badminton,2008,1
MRI,Badminton,2016,1
MRI,Badminton,2020,1
MRI,Badminton,2024,2
MRI,Sailing,1992,1
MRI,Sailing,2024,2
MRI,Weightlifting,1988,1
MRI,Weightlifting,1996,2
MRI,Weightlifting,2000,1
MRI,Weightlifting,2004,1
MRI,Weightlifting,2008,1
MRI,Weightlifting,2016,1
MRI,Weightlifting,2020,1
MRI,Wrestling,1988,2
MRI,Boxing,1988,1
MRI,Boxing,1996,3
MRI,Boxing,2000,3
MRI,Boxing,2004,1
MRI,Boxing,2008,2
MRI,Boxing,2012,2
MRI,Boxing,2016,2
MRI,Boxing,2020,2
MRI,Cycling,2008,1
MRI,Cycling,2012,1
MRI,Archery,2000,1
MRI,Archery,2004,1
MRI,Archery,2008,1
MRI,Table Tennis,1988,4
MRI,Table Tennis,2000,1
MRI,Beach Volleyball,2012,2
MRI,Triathlon,2012,1
MRI,Triathlon,2016,1
MRI,Triathlon,2024,1
MRI,Cycling Road,2024,2
SEY,Judo,2000,1
SEY,Judo,2004,1
SEY,Judo,2012,1
SEY,Judo,2016,1
SEY,Judo,2020,1
SEY,Athletics,1980,19
SEY,Athletics,1984,11
SEY,Athletics,1992,5
SEY,Athletics,1996,2
SEY,Athletics,2000,2
SEY,Athletics,2004,2
SEY,Athletics,2008,2
SEY,Athletics,2012,2
SEY,Athletics,2016,2
SEY,Athletics,2020,1
SEY,Athletics,2024,1
SEY,Swimming,1992,13
SEY,Swimming,1996,1
SEY,Swimming,2000,2
SEY,Swimming,2004,2
SEY,Swimming,2008,2
SEY,Swimming,2012,2
SEY,Swimming,2016,2
SEY,Swimming,2020,3
SEY,Swimming,2024,2
SEY,Badminton,2008,2
SEY,Sailing,1992,1
SEY,Sailing,1996,2
SEY,Sailing,2000,3
SEY,Sailing,2004,1
SEY,Sailing,2008,1
SEY,Sailing,2016,3
SEY,Sailing,2020,1
SEY,Weightlifting,1996,1
SEY,Weightlifting,2000,1
SEY,Weightlifting,2004,1
SEY,Weightlifting,2008,1
SEY,Weightlifting,2016,1
SEY,Boxing,1980,2
SEY,Boxing,1984,4
SEY,Boxing,1992,2
SEY,Boxing,1996,3
SEY,Boxing,2004,1
SEY,Boxing,2012,1
SEY,Boxing,2016,1
SEY,Canoeing,2004,2
SEY,Canoeing,2008,2
TCH,Basketball,1936,12
TCH,Basketball,1948,14
TCH,Basketball,1952,13
TCH,Basketball,1960,12
TCH,Basketball,1972,12
TCH,Basketball,1976,24
TCH,Basketball,1980,12
TCH,Basketball,1988,12
TCH,Basketball,1992,12
TCH,Judo,1972,2
TCH,Judo,1976,2
TCH,Judo,1980,5
TCH,Judo,1988,3
TCH,Judo,1992,5
TCH,Football,1920,14
TCH,Football,1924,19
TCH,Football,1964,17
TCH,Football,1968,18
TCH,Football,1980,16
TCH,Athletics,1920,25
TCH,Athletics,1924,23
TCH,Athletics,1928,24
TCH,Athletics,1932,5
TCH,Athletics,1936,36
TCH,Athletics,1948,13
TCH,Athletics,1952,29
TCH,Athletics,1956,22
TCH,Athletics,1960,34
TCH,Athletics,1964,15
TCH,Athletics,1968,14
TCH,Athletics,1972,35
TCH,Athletics,1976,14
TCH,Athletics,1980,28
TCH,Athletics,1988,27
TCH,Athletics,1992,19
TCH,Swimming,1920,6
TCH,Swimming,1924,16
TCH,Swimming,1928,2
TCH,Swimming,1936,4
TCH,Swimming,1948,4
TCH,Swimming,1952,4
TCH,Swimming,1956,2
TCH,Swimming,1960,3
TCH,Swimming,1964,5
TCH,Swimming,1968,2
TCH,Swimming,1972,7
TCH,Swimming,1976,4
TCH,Swimming,1980,17
TCH,Swimming,1988,15
TCH,Swimming,1992,19
TCH,Badminton,1992,2
TCH,Sailing,1924,1
TCH,Sailing,1928,1
TCH,Sailing,1936,2
TCH,Sailing,1964,1
TCH,Sailing,1972,1
TCH,Sailing,1980,3
TCH,Sailing,1992,3
TCH,Gymnastics,1920,16
TCH,Gymnastics,1924,62
TCH,Gymnastics,1928,56
TCH,Gymnastics,1936,72
TCH,Gymnastics,1948,72
TCH,Gymnastics,1952,120
TCH,Gymnastics,1956,90
TCH,Gymnastics,1960,84
TCH,Gymnastics,1964,84
TCH,Gymnastics,1968,84
TCH,Gymnastics,1972,84
TCH,Gymnastics,1976,84
TCH,Gymnastics,1980,84
TCH,Gymnastics,1988,36
TCH,Gymnastics,1992,29
TCH,Art Competitions,1924,2
TCH,Art Competitions,1932,19
TCH,Art Competitions,1936,28
TCH,Art Competitions,1948,12
TCH,Handball,1972,16
TCH,Handball,1976,14
TCH,Handball,1980,13
TCH,Handball,1988,29
TCH,Handball,1992,16
TCH,Weightlifting,1920,2
TCH,Weightlifting,1924,6
TCH,Weightlifting,1928,6
TCH,Weightlifting,1932,2
TCH,Weightlifting,1936,6
TCH,Weightlifting,1952,4
TCH,Weightlifting,1956,1
TCH,Weightlifting,1960,3
TCH,Weightlifting,1964,2
TCH,Weightlifting,1968,4
TCH,Weightlifting,1972,3
TCH,Weightlifting,1976,7
TCH,Weightlifting,1980,10
TCH,Weightlifting,1988,5
TCH,Weightlifting,1992,5
TCH,Wrestling,1920,10
TCH,Wrestling,1924,9
TCH,Wrestling,1928,6
TCH,Wrestling,1932,2
TCH,Wrestling,1936,14
