NOC,Sport,Year,Athletes
CAN,Swimming,2000,73.0
CAN,Swimming,2004,46.0
CAN,Swimming,2008,67.0
CAN,Swimming,2012,60.0
CAN,Swimming,2016,61.0
CAN,Swimming,2020,63.0
CAN,Swimming,2024,76.0
CAN,Swimming,2028,80.89433188988528
CAN,Swimming,2032,83.43164243736442
CAN,Swimming,2036,85.96895298484355
CAN,Synchronized Swimming,1984,5.0
CAN,Synchronized Swimming,1988,5.0
CAN,Synchronized Swimming,1992,5.0
CAN,Synchronized Swimming,1996,9.0
CAN,Synchronized Swimming,2000,10.0
CAN,Synchronized Swimming,2004,10.0
CAN,Synchronized Swimming,2008,10.0
CAN,Synchronized Swimming,2012,11.0
CAN,Synchronized Swimming,2016,2.0
CAN,Synchronized Swimming,2028,9.427777777777806
CAN,Synchronized Swimming,2032,9.711111111111137
CAN,Synchronized Swimming,2036,9.994444444444468
CAN,Table Tennis,1988,4.0
CAN,Table Tennis,1992,2.0
CAN,Table Tennis,1996,8.0
CAN,Table Tennis,2000,10.0
CAN,Table Tennis,2004,6.0
CAN,Table Tennis,2008,7.0
CAN,Table Tennis,2012,6.0
CAN,Table Tennis,2016,2.0
CAN,Table Tennis,2020,4.0
CAN,Table Tennis,2024,6.0
CAN,Table Tennis,2028,5.199999999999996
CAN,Table Tennis,2032,5.145454545454541
CAN,Table Tennis,2036,5.090909090909086
CAN,Taekwondo,2000,1.0
CAN,Taekwondo,2004,2.0
CAN,Taekwondo,2008,3.0
CAN,Taekwondo,2012,3.0
CAN,Taekwondo,2016,1.0
CAN,Taekwondo,2020,2.0
CAN,Taekwondo,2024,2.0
CAN,Taekwondo,2028,2.1428571428571423
CAN,Taekwondo,2032,2.178571428571427
CAN,Taekwondo,2036,2.2142857142857117
CAN,Tennis,1908,5.0
CAN,Tennis,1988,10.0
CAN,Tennis,1992,7.0
CAN,Tennis,1996,8.0
CAN,Tennis,2000,7.0
CAN,Tennis,2004,3.0
CAN,Tennis,2008,4.0
CAN,Tennis,2012,7.0
CAN,Tennis,2016,6.0
CAN,Tennis,2020,6.0
CAN,Tennis,2024,10.0
CAN,Tennis,2028,7.03111432706223
CAN,Tennis,2032,7.0821997105643995
CAN,Tennis,2036,7.133285094066572
CAN,Trampoline Gymnastics,2020,2.0
CAN,Trampoline Gymnastics,2024,1.0
CAN,Trampoline Gymnastics,2028,0.0
CAN,Trampoline Gymnastics,2032,-1.0
CAN,Trampoline Gymnastics,2036,-2.0
CAN,Trampolining,2000,2.0
CAN,Trampolining,2004,3.0
CAN,Trampolining,2008,3.0
CAN,Trampolining,2012,3.0
CAN,Trampolining,2016,2.0
CAN,Trampolining,2028,2.6
CAN,Trampolining,2032,2.6
CAN,Trampolining,2036,2.6
CAN,Triathlon,2000,4.0
CAN,Triathlon,2004,5.0
CAN,Triathlon,2008,6.0
CAN,Triathlon,2012,5.0
CAN,Triathlon,2016,5.0
CAN,Triathlon,2020,9.0
CAN,Triathlon,2024,3.0
CAN,Triathlon,2028,5.857142857142875
CAN,Triathlon,2032,6.000000000000014
CAN,Triathlon,2036,6.142857142857153
CAN,Volleyball,1976,24.0
CAN,Volleyball,1984,24.0
CAN,Volleyball,1992,12.0
CAN,Volleyball,1996,12.0
CAN,Volleyball,2016,12.0
CAN,Volleyball,2020,12.0
CAN,Volleyball,2024,13.0
CAN,Volleyball,2028,9.475374732334046
CAN,Volleyball,2032,8.56745182012844
CAN,Volleyball,2036,7.6595289079228905
CAN,Water Polo,1972,11.0
CAN,Water Polo,1976,11.0
CAN,Water Polo,1984,13.0
CAN,Water Polo,2000,13.0
CAN,Water Polo,2004,13.0
CAN,Water Polo,2008,13.0
CAN,Water Polo,2020,13.0
CAN,Water Polo,2024,13.0
CAN,Water Polo,2028,13.58929917106255
CAN,Water Polo,2032,13.737000753579508
CAN,Water Polo,2036,13.884702336096467
CAN,Weightlifting,1948,5.0
CAN,Weightlifting,1952,5.0
CAN,Weightlifting,1956,3.0
CAN,Weightlifting,1960,3.0
CAN,Weightlifting,1964,3.0
CAN,Weightlifting,1968,4.0
CAN,Weightlifting,1972,4.0
CAN,Weightlifting,1976,4.0
CAN,Weightlifting,1984,7.0
CAN,Weightlifting,1988,3.0
CAN,Weightlifting,1992,2.0
CAN,Weightlifting,1996,2.0
CAN,Weightlifting,2000,2.0
CAN,Weightlifting,2004,2.0
CAN,Weightlifting,2008,5.0
CAN,Weightlifting,2012,3.0
CAN,Weightlifting,2016,2.0
CAN,Weightlifting,2020,5.0
CAN,Weightlifting,2024,2.0
CAN,Weightlifting,2028,2.6840349483717247
CAN,Weightlifting,2032,2.608260524225578
CAN,Weightlifting,2036,2.5324861000794243
CAN,Wrestling,1904,2.0
CAN,Wrestling,1908,1.0
CAN,Wrestling,1920,1.0
CAN,Wrestling,1924,5.0
CAN,Wrestling,1928,5.0
CAN,Wrestling,1932,6.0
CAN,Wrestling,1936,5.0
CAN,Wrestling,1948,6.0
CAN,Wrestling,1952,4.0
CAN,Wrestling,1956,3.0
CAN,Wrestling,1960,3.0
CAN,Wrestling,1964,5.0
CAN,Wrestling,1968,12.0
CAN,Wrestling,1972,9.0
CAN,Wrestling,1976,16.0
CAN,Wrestling,1984,13.0
CAN,Wrestling,1988,13.0
CAN,Wrestling,1992,13.0
CAN,Wrestling,1996,14.0
CAN,Wrestling,2000,4.0
CAN,Wrestling,2004,7.0
CAN,Wrestling,2008,10.0
CAN,Wrestling,2012,9.0
CAN,Wrestling,2016,8.0
CAN,Wrestling,2020,4.0
CAN,Wrestling,2024,6.0
CAN,Wrestling,2028,10.631555255458025
CAN,Wrestling,2032,10.872233475879668
CAN,Wrestling,2036,11.112911696301296
CAY,Artistic Gymnastics,2020,5.0
CAY,Artistic Gymnastics,2028,5.0
CAY,Artistic Gymnastics,2032,5.0
CAY,Artistic Gymnastics,2036,5.0
CAY,Athletics,1988,2.0
CAY,Athletics,1992,2.0
CAY,Athletics,1996,1.0
CAY,Athletics,2000,3.0
CAY,Athletics,2004,3.0
CAY,Athletics,2008,2.0
CAY,Athletics,2012,2.0
CAY,Athletics,2016,2.0
CAY,Athletics,2020,2.0
CAY,Athletics,2024,1.0
CAY,Athletics,2028,1.7333333333333343
CAY,Athletics,2032,1.6848484848484873
CAY,Athletics,2036,1.6363636363636367
CAY,Cycling,1984,12.0
CAY,Cycling,1988,10.0
CAY,Cycling,1992,8.0
CAY,Cycling,1996,1.0
CAY,Cycling,2028,-25.5
CAY,Cycling,2032,-29.0
CAY,Cycling,2036,-32.5
CAY,Sailing,1976,2.0
CAY,Sailing,1984,2.0
CAY,Sailing,1992,3.0
CAY,Sailing,1996,7.0
CAY,Sailing,2000,1.0
CAY,Sailing,2016,1.0
CAY,Sailing,2024,1.0
CAY,Sailing,2028,1.3448275862068897
CAY,Sailing,2032,1.198938992042443
CAY,Sailing,2036,1.053050397877982
CAY,Swimming,2004,5.0
CAY,Swimming,2008,4.0
CAY,Swimming,2012,5.0
CAY,Swimming,2016,2.0
CAY,Swimming,2020,2.0
CAY,Swimming,2024,3.0
CAY,Swimming,2028,1.6000000000000227
CAY,Swimming,2032,1.0571428571428783
CAY,Swimming,2036,0.5142857142857338
CGO,Athletics,1964,2.0
CGO,Athletics,1972,8.0
CGO,Athletics,1980,8.0
CGO,Athletics,1984,10.0
CGO,Athletics,1988,10.0
CGO,Athletics,1992,9.0
CGO,Athletics,1996,2.0
CGO,Athletics,2000,2.0
CGO,Athletics,2004,1.0
CGO,Athletics,2008,2.0
CGO,Athletics,2012,2.0
CGO,Athletics,2016,2.0
CGO,Athletics,2020,2.0
CGO,Athletics,2024,1.0
CGO,Athletics,2028,0.7582359192348633
CGO,Athletics,2032,0.29171094580235035
CGO,Athletics,2036,-0.17481402763016263
CGO,Boxing,1980,3.0
CGO,Boxing,2016,2.0
CGO,Boxing,2028,1.6666666666666714
CGO,Boxing,2032,1.5555555555555571
CGO,Boxing,2036,1.44444444444445
CGO,Fencing,2004,1.0
CGO,Fencing,2028,1.0
CGO,Fencing,2032,1.0
CGO,Fencing,2036,1.0
CGO,Handball,1980,14.0
CGO,Handball,2028,14.0
CGO,Handball,2032,14.0
CGO,Handball,2036,14.0
CGO,Judo,1984,3.0
CGO,Judo,1996,1.0
CGO,Judo,2000,1.0
CGO,Judo,2004,1.0
CGO,Judo,2016,1.0
CGO,Judo,2028,-0.24705882352941444
CGO,Judo,2032,-0.4823529411764724
CGO,Judo,2036,-0.7176470588235304
CGO,Swimming,1992,1.0
CGO,Swimming,1996,2.0
CGO,Swimming,2000,2.0
CGO,Swimming,2004,2.0
CGO,Swimming,2008,1.0
CGO,Swimming,2012,2.0
CGO,Swimming,2016,2.0
CGO,Swimming,2020,1.0
CGO,Swimming,2024,2.0
CGO,Swimming,2028,1.7499999999999991
CGO,Swimming,2032,1.7666666666666666
CGO,Swimming,2036,1.7833333333333323
CGO,Table Tennis,2008,2.0
CGO,Table Tennis,2012,3.0
CGO,Table Tennis,2016,3.0
CGO,Table Tennis,2024,1.0
CGO,Table Tennis,2028,1.2285714285714278
CGO,Table Tennis,2032,0.914285714285711
CGO,Table Tennis,2036,0.5999999999999943
CHA,Archery,2020,1.0
CHA,Archery,2024,1.0
CHA,Archery,2028,1.0
CHA,Archery,2032,1.0
CHA,Archery,2036,1.0
CHA,Athletics,1964,2.0
CHA,Athletics,1968,4.0
CHA,Athletics,1972,4.0
CHA,Athletics,1984,3.0
CHA,Athletics,1988,6.0
CHA,Athletics,1992,5.0
CHA,Athletics,1996,4.0
CHA,Athletics,2000,3.0
CHA,Athletics,2004,1.0
CHA,Athletics,2008,2.0
CHA,Athletics,2012,1.0
CHA,Athletics,2016,2.0
CHA,Athletics,2020,1.0
CHA,Athletics,2024,1.0
CHA,Athletics,2028,1.247111530299449
CHA,Athletics,2032,1.0530535251119915
CHA,Athletics,2036,0.858995519924548
CHA,Boxing,1972,1.0
CHA,Boxing,2028,1.0
CHA,Boxing,2032,1.0
CHA,Boxing,2036,1.0
CHA,Judo,1992,2.0
CHA,Judo,2012,1.0
CHA,Judo,2020,1.0
CHA,Judo,2024,1.0
CHA,Judo,2028,0.723684210526315
CHA,Judo,2032,0.5921052631578902
CHA,Judo,2036,0.46052631578946546
CHI,Archery,2000,1.0
CHI,Archery,2012,1.0
CHI,Archery,2016,1.0
CHI,Archery,2020,1.0
CHI,Archery,2024,1.0
CHI,Archery,2028,1.0
CHI,Archery,2032,1.0
CHI,Archery,2036,1.0
CHI,Artistic Gymnastics,2020,6.0
CHI,Artistic Gymnastics,2028,6.0
CHI,Artistic Gymnastics,2032,6.0
CHI,Artistic Gymnastics,2036,6.0
CHI,Athletics,1912,10.0
CHI,Athletics,1920,2.0
CHI,Athletics,1924,3.0
CHI,Athletics,1928,10.0
CHI,Athletics,1936,10.0
CHI,Athletics,1948,24.0
CHI,Athletics,1952,19.0
CHI,Athletics,1956,10.0
CHI,Athletics,1960,4.0
CHI,Athletics,1964,4.0
CHI,Athletics,1968,9.0
CHI,Athletics,1972,2.0
CHI,Athletics,1976,2.0
CHI,Athletics,1984,10.0
CHI,Athletics,1988,6.0
CHI,Athletics,1992,3.0
CHI,Athletics,1996,4.0
CHI,Athletics,2000,8.0
CHI,Athletics,2004,3.0
CHI,Athletics,2008,6.0
CHI,Athletics,2012,8.0
CHI,Athletics,2016,10.0
CHI,Athletics,2020,3.0
CHI,Athletics,2024,9.0
CHI,Athletics,2028,5.7312880324543585
CHI,Athletics,2032,5.604918864097357
CHI,Athletics,2036,5.478549695740355
CHI,Basketball,1936,7.0
CHI,Basketball,1948,12.0
CHI,Basketball,1952,13.0
CHI,Basketball,1956,11.0
CHI,Basketball,2028,30.75
CHI,Basketball,2032,31.75
CHI,Basketball,2036,32.75
CHI,Beach Volleyball,2016,2.0
CHI,Beach Volleyball,2020,2.0
CHI,Beach Volleyball,2024,2.0
CHI,Beach Volleyball,2028,2.0
CHI,Beach Volleyball,2032,2.0
CHI,Beach Volleyball,2036,2.0
CHI,Boxing,1924,4.0
CHI,Boxing,1928,4.0
CHI,Boxing,1936,4.0
CHI,Boxing,1948,5.0
CHI,Boxing,1956,3.0
CHI,Boxing,1960,3.0
CHI,Boxing,1964,4.0
CHI,Boxing,1968,6.0
CHI,Boxing,1972,3.0
CHI,Boxing,1992,1.0
CHI,Boxing,1996,1.0
CHI,Boxing,2028,0.7553468961919663
CHI,Boxing,2032,0.5998956703182046
CHI,Boxing,2036,0.44444444444444287
CHI,Canoe Sprint,2020,3.0
CHI,Canoe Sprint,2024,4.0
CHI,Canoe Sprint,2028,5.0
CHI,Canoe Sprint,2032,6.0
CHI,Canoe Sprint,2036,7.0
CHI,Canoeing,2004,1.0
CHI,Canoeing,2008,1.0
CHI,Canoeing,2028,1.0
CHI,Canoeing,2032,1.0
CHI,Canoeing,2036,1.0
CHI,Cycling,1912,8.0
CHI,Cycling,1924,6.0
CHI,Cycling,1928,6.0
CHI,Cycling,1936,9.0
CHI,Cycling,1948,9.0
CHI,Cycling,1952,10.0
CHI,Cycling,1956,3.0
CHI,Cycling,1976,3.0
CHI,Cycling,1984,12.0
CHI,Cycling,1992,2.0
CHI,Cycling,1996,5.0
CHI,Cycling,2000,2.0
CHI,Cycling,2004,3.0
CHI,Cycling,2008,5.0
CHI,Cycling,2012,3.0
CHI,Cycling,2016,2.0
CHI,Cycling,2028,2.6345093715545858
CHI,Cycling,2032,2.431642778390298
CHI,Cycling,2036,2.2287761852260246
CHI,Cycling BMX Freestyle,2020,1.0
CHI,Cycling BMX Freestyle,2024,1.0
CHI,Cycling BMX Freestyle,2028,1.0
CHI,Cycling BMX Freestyle,2032,1.0
CHI,Cycling BMX Freestyle,2036,1.0
CHI,Cycling BMX Racing,2024,1.0
CHI,Cycling BMX Racing,2028,1.0
CHI,Cycling BMX Racing,2032,1.0
CHI,Cycling BMX Racing,2036,1.0
CHI,Cycling Mountain Bike,2020,1.0
CHI,Cycling Mountain Bike,2024,1.0
CHI,Cycling Mountain Bike,2028,1.0
CHI,Cycling Mountain Bike,2032,1.0
CHI,Cycling Mountain Bike,2036,1.0
CHI,Cycling Road,2020,1.0
CHI,Cycling Road,2024,1.0
CHI,Cycling Road,2028,1.0
CHI,Cycling Road,2032,1.0
CHI,Cycling Road,2036,1.0
CHI,Diving,1948,1.0
CHI,Diving,1956,3.0
CHI,Diving,2028,21.0
CHI,Diving,2032,22.0
CHI,Diving,2036,23.0
CHI,Equestrian,2020,2.0
CHI,Equestrian,2024,1.0
CHI,Equestrian,2028,0.0
CHI,Equestrian,2032,-1.0
CHI,Equestrian,2036,-2.0
CHI,Equestrianism,1912,2.0
CHI,Equestrianism,1952,18.0
CHI,Equestrianism,1964,1.0
CHI,Equestrianism,1968,6.0
CHI,Equestrianism,1972,5.0
CHI,Equestrianism,1984,7.0
CHI,Equestrianism,2000,2.0
CHI,Equestrianism,2008,1.0
CHI,Equestrianism,2012,8.0
CHI,Equestrianism,2016,1.0
CHI,Equestrianism,2028,3.4274014673263906
CHI,Equestrianism,2032,3.2914178467838155
CHI,Equestrianism,2036,3.1554342262412547
CHI,Fencing,1924,1.0
CHI,Fencing,1928,11.0
CHI,Fencing,1936,18.0
CHI,Fencing,1948,5.0
CHI,Fencing,1964,3.0
CHI,Fencing,1976,1.0
CHI,Fencing,1996,1.0
CHI,Fencing,2000,1.0
CHI,Fencing,2004,1.0
CHI,Fencing,2008,1.0
CHI,Fencing,2012,2.0
CHI,Fencing,2020,1.0
CHI,Fencing,2024,1.0
CHI,Fencing,2028,-0.6668239735724342
CHI,Fencing,2032,-1.0236746893188808
CHI,Fencing,2036,-1.380525405065299
CHI,Football,1928,11.0
CHI,Football,1952,11.0
CHI,Football,1984,14.0
CHI,Football,2000,17.0
CHI,Football,2020,22.0
CHI,Football,2028,20.97183098591549
CHI,Football,2032,21.438380281690144
CHI,Football,2036,21.9049295774648
CHI,Golf,2016,1.0
CHI,Golf,2020,2.0
CHI,Golf,2024,2.0
CHI,Golf,2028,2.666666666666657
CHI,Golf,2032,3.166666666666657
CHI,Golf,2036,3.666666666666657
CHI,Gymnastics,2012,6.0
CHI,Gymnastics,2016,6.0
CHI,Gymnastics,2028,6.0
CHI,Gymnastics,2032,6.0
CHI,Gymnastics,2036,6.0
CHI,Judo,1984,1.0
CHI,Judo,2000,1.0
CHI,Judo,2004,1.0
CHI,Judo,2008,1.0
CHI,Judo,2012,1.0
CHI,Judo,2016,1.0
CHI,Judo,2020,1.0
CHI,Judo,2024,2.0
CHI,Judo,2028,1.3915343915343925
CHI,Judo,2032,1.446208112874782
CHI,Judo,2036,1.5008818342151677
CHI,Modern Pentathlon,1948,2.0
CHI,Modern Pentathlon,1952,6.0
CHI,Modern Pentathlon,1956,6.0
CHI,Modern Pentathlon,1964,1.0
CHI,Modern Pentathlon,1988,6.0
CHI,Modern Pentathlon,2008,1.0
CHI,Modern Pentathlon,2012,1.0
CHI,Modern Pentathlon,2020,1.0
CHI,Modern Pentathlon,2024,1.0
CHI,Modern Pentathlon,2028,0.9006424965580493
CHI,Modern Pentathlon,2032,0.7228086278109203
CHI,Modern Pentathlon,2036,0.5449747590637912
CHI,Rowing,1952,1.0
CHI,Rowing,1956,3.0
CHI,Rowing,1972,1.0
CHI,Rowing,1984,9.0
CHI,Rowing,1988,2.0
CHI,Rowing,2000,6.0
CHI,Rowing,2004,2.0
CHI,Rowing,2008,2.0
CHI,Rowing,2012,1.0
CHI,Rowing,2016,4.0
CHI,Rowing,2020,2.0
CHI,Rowing,2024,4.0
CHI,Rowing,2028,3.375611745513867
CHI,Rowing,2032,3.41068515497553
CHI,Rowing,2036,3.445758564437197
CHI,Sailing,1936,1.0
CHI,Sailing,1984,7.0
CHI,Sailing,1988,3.0
CHI,Sailing,1992,1.0
CHI,Sailing,1996,1.0
CHI,Sailing,2004,1.0
CHI,Sailing,2008,1.0
CHI,Sailing,2012,3.0
CHI,Sailing,2016,9.0
CHI,Sailing,2020,1.0
CHI,Sailing,2024,2.0
CHI,Sailing,2028,3.1775836972343505
CHI,Sailing,2032,3.237991266375545
CHI,Sailing,2036,3.298398835516739
CHI,Shooting,1912,8.0
CHI,Shooting,1936,3.0
CHI,Shooting,1948,6.0
CHI,Shooting,1952,3.0
CHI,Shooting,1956,4.0
CHI,Shooting,1960,2.0
CHI,Shooting,1964,3.0
CHI,Shooting,1968,4.0
CHI,Shooting,1972,2.0
CHI,Shooting,1976,3.0
CHI,Shooting,1984,4.0
CHI,Shooting,1988,1.0
CHI,Shooting,1992,2.0
CHI,Shooting,1996,1.0
CHI,Shooting,2000,3.0
CHI,Shooting,2004,1.0
CHI,Shooting,2008,1.0
CHI,Shooting,2012,1.0
CHI,Shooting,2016,1.0
CHI,Shooting,2020,1.0
CHI,Shooting,2024,2.0
CHI,Shooting,2028,0.37744514373193283
CHI,Shooting,2032,0.18515053580540553
CHI,Shooting,2036,-0.00714407212110757
CHI,Skateboarding,2020,1.0
CHI,Skateboarding,2028,1.0
CHI,Skateboarding,2032,1.0
CHI,Skateboarding,2036,1.0
CHI,Surfing,2020,1.0
CHI,Surfing,2028,1.0
CHI,Surfing,2032,1.0
CHI,Surfing,2036,1.0
CHI,Swimming,1928,4.0
CHI,Swimming,1936,4.0
CHI,Swimming,1952,1.0
CHI,Swimming,1996,2.0
CHI,Swimming,2000,3.0
CHI,Swimming,2004,6.0
CHI,Swimming,2008,3.0
CHI,Swimming,2012,2.0
CHI,Swimming,2016,3.0
CHI,Swimming,2020,3.0
CHI,Swimming,2024,3.0
CHI,Swimming,2028,3.008554216867469
CHI,Swimming,2032,2.999759036144578
CHI,Swimming,2036,2.990963855421686
CHI,Table Tennis,1988,5.0
CHI,Table Tennis,1992,5.0
CHI,Table Tennis,1996,6.0
CHI,Table Tennis,2000,8.0
CHI,Table Tennis,2004,6.0
CHI,Table Tennis,2012,1.0
CHI,Table Tennis,2020,1.0
CHI,Table Tennis,2024,3.0
CHI,Table Tennis,2028,1.363939899833042
CHI,Table Tennis,2032,0.8514190317195585
CHI,Table Tennis,2036,0.338898163606018
CHI,Taekwondo,2000,1.0
CHI,Taekwondo,2012,1.0
CHI,Taekwondo,2016,1.0
CHI,Taekwondo,2024,2.0
CHI,Taekwondo,2028,1.7999999999999972
CHI,Taekwondo,2032,1.9466666666666583
CHI,Taekwondo,2036,2.0933333333333337
CHI,Tennis,1924,4.0
CHI,Tennis,1992,1.0
CHI,Tennis,1996,2.0
CHI,Tennis,2000,4.0
CHI,Tennis,2004,4.0
CHI,Tennis,2008,4.0
CHI,Tennis,2016,2.0
CHI,Tennis,2020,1.0
CHI,Tennis,2024,5.0
CHI,Tennis,2028,2.783117529880478
CHI,Tennis,2032,2.753984063745019
CHI,Tennis,2036,2.724850597609562
CHI,Triathlon,2000,1.0
CHI,Triathlon,2008,1.0
CHI,Triathlon,2012,2.0
CHI,Triathlon,2016,1.0
CHI,Triathlon,2020,2.0
CHI,Triathlon,2024,2.0
CHI,Triathlon,2028,2.1285714285714334
CHI,Triathlon,2032,2.3000000000000114
CHI,Triathlon,2036,2.471428571428575
CHI,Water Polo,1948,8.0
CHI,Water Polo,2028,8.0
CHI,Water Polo,2032,8.0
CHI,Water Polo,2036,8.0
CHI,Weightlifting,1996,1.0
CHI,Weightlifting,2008,1.0
CHI,Weightlifting,2012,2.0
CHI,Weightlifting,2016,2.0
CHI,Weightlifting,2020,2.0
CHI,Weightlifting,2028,2.4716981132075375
CHI,Weightlifting,2032,2.669811320754704
CHI,Weightlifting,2036,2.86792452830187
CHI,Wrestling,2012,1.0
CHI,Wrestling,2020,1.0
CHI,Wrestling,2024,2.0
CHI,Wrestling,2028,2.0000000000000284
CHI,Wrestling,2032,2.285714285714306
CHI,Wrestling,2036,2.5714285714285836
CHN,3x3 Basketball,2020,8.0
CHN,3x3 Basketball,2024,8.0
CHN,3x3 Basketball,2028,8.0
CHN,3x3 Basketball,2032,8.0
CHN,3x3 Basketball,2036,8.0
CHN,Archery,1984,6.0
CHN,Archery,1988,12.0
CHN,Archery,1992,12.0
CHN,Archery,1996,12.0
CHN,Archery,2000,12.0
CHN,Archery,2004,8.0
CHN,Archery,2008,12.0
CHN,Archery,2012,12.0
CHN,Archery,2016,12.0
CHN,Archery,2020,14.0
CHN,Archery,2024,14.0
CHN,Archery,2028,14.072727272727292
CHN,Archery,2032,14.50909090909093
CHN,Archery,2036,14.945454545454567
CHN,Art Competitions,1948,5.0
CHN,Art Competitions,2028,5.0
CHN,Art Competitions,2032,5.0
CHN,Art Competitions,2036,5.0
CHN,Artistic Gymnastics,2020,61.0
CHN,Artistic Gymnastics,2024,74.0
CHN,Artistic Gymnastics,2028,87.0
CHN,Artistic Gymnastics,2032,100.0
CHN,Artistic Gymnastics,2036,113.0
CHN,Artistic Swimming,2020,10.0
CHN,Artistic Swimming,2024,11.0
CHN,Artistic Swimming,2028,12.0
CHN,Artistic Swimming,2032,13.0
CHN,Artistic Swimming,2036,14.0
CHN,Athletics,1932,2.0
CHN,Athletics,1936,32.0
CHN,Athletics,1948,5.0
CHN,Athletics,1984,24.0
CHN,Athletics,1988,55.0
CHN,Athletics,1992,38.0
CHN,Athletics,1996,36.0
CHN,Athletics,2000,32.0
CHN,Athletics,2004,55.0
CHN,Athletics,2008,69.0
CHN,Athletics,2012,52.0
CHN,Athletics,2016,57.0
CHN,Athletics,2020,59.0
CHN,Athletics,2024,59.0
CHN,Athletics,2028,62.41624462494019
CHN,Athletics,2032,64.66306736741512
CHN,Athletics,2036,66.90989010989006
CHN,Badminton,1992,13.0
CHN,Badminton,1996,22.0
CHN,Badminton,2000,20.0
CHN,Badminton,2004,20.0
CHN,Badminton,2008,20.0
CHN,Badminton,2012,18.0
CHN,Badminton,2016,16.0
CHN,Badminton,2020,14.0
CHN,Badminton,2024,16.0
CHN,Badminton,2028,15.833333333333343
CHN,Badminton,2032,15.466666666666669
CHN,Badminton,2036,15.099999999999994
CHN,Baseball,2008,24.0
CHN,Baseball,2028,24.0
CHN,Baseball,2032,24.0
CHN,Baseball,2036,24.0
CHN,Basketball,1936,13.0
CHN,Basketball,1948,10.0
CHN,Basketball,1984,23.0
CHN,Basketball,1988,22.0
CHN,Basketball,1992,23.0
CHN,Basketball,1996,24.0
CHN,Basketball,2000,12.0
CHN,Basketball,2004,24.0
CHN,Basketball,2008,24.0
CHN,Basketball,2012,24.0
CHN,Basketball,2016,24.0
CHN,Basketball,2020,12.0
CHN,Basketball,2024,12.0
CHN,Basketball,2028,21.3814585178624
CHN,Basketball,2032,21.66548568054324
CHN,Basketball,2036,21.949512843224056
CHN,Beach Volleyball,2000,4.0
CHN,Beach Volleyball,2004,4.0
CHN,Beach Volleyball,2008,6.0
CHN,Beach Volleyball,2012,4.0
CHN,Beach Volleyball,2016,2.0
CHN,Beach Volleyball,2020,4.0
CHN,Beach Volleyball,2024,2.0
CHN,Beach Volleyball,2028,2.2857142857142776
CHN,Beach Volleyball,2032,1.9285714285714164
CHN,Beach Volleyball,2036,1.5714285714285836
CHN,Boxing,1936,2.0
CHN,Boxing,1988,2.0
CHN,Boxing,1992,4.0
CHN,Boxing,1996,3.0
CHN,Boxing,2000,3.0
CHN,Boxing,2004,6.0
CHN,Boxing,2008,10.0
CHN,Boxing,2012,9.0
CHN,Boxing,2016,11.0
CHN,Boxing,2020,6.0
CHN,Boxing,2024,8.0
CHN,Boxing,2028,8.40806045340048
CHN,Boxing,2032,8.773299748110816
CHN,Boxing,2036,9.13853904282115
CHN,Breaking,2024,3.0
CHN,Breaking,2028,3.0
CHN,Breaking,2032,3.0
CHN,Breaking,2036,3.0
CHN,Canoe Slalom,2020,3.0
CHN,Canoe Slalom,2024,5.0
CHN,Canoe Slalom,2028,7.0
CHN,Canoe Slalom,2032,9.0
CHN,Canoe Slalom,2036,11.0
CHN,Canoe Sprint,2020,25.0
CHN,Canoe Sprint,2024,22.0
CHN,Canoe Sprint,2028,19.0
CHN,Canoe Sprint,2032,16.0
CHN,Canoe Sprint,2036,13.0
CHN,Canoeing,1984,4.0
CHN,Canoeing,1988,8.0
CHN,Canoeing,1992,6.0
CHN,Canoeing,1996,11.0
CHN,Canoeing,2004,22.0
CHN,Canoeing,2008,27.0
CHN,Canoeing,2012,21.0
CHN,Canoeing,2016,12.0
CHN,Canoeing,2028,28.341666666666697
CHN,Canoeing,2032,30.408333333333303
CHN,Canoeing,2036,32.47499999999991
CHN,Cycling,1936,1.0
CHN,Cycling,1948,1.0
CHN,Cycling,1984,7.0
CHN,Cycling,1988,11.0
CHN,Cycling,1992,10.0
CHN,Cycling,1996,6.0
CHN,Cycling,2000,4.0
CHN,Cycling,2004,6.0
CHN,Cycling,2008,16.0
CHN,Cycling,2012,16.0
CHN,Cycling,2016,18.0
CHN,Cycling,2028,15.687583444592804
CHN,Cycling,2032,16.409879839786356
CHN,Cycling,2036,17.132176234979966
CHN,Cycling BMX Freestyle,2024,2.0
CHN,Cycling BMX Freestyle,2028,2.0
CHN,Cycling BMX Freestyle,2032,2.0
CHN,Cycling BMX Freestyle,2036,2.0
CHN,Cycling Mountain Bike,2020,2.0
CHN,Cycling Mountain Bike,2024,2.0
CHN,Cycling Mountain Bike,2028,2.0
CHN,Cycling Mountain Bike,2032,2.0
CHN,Cycling Mountain Bike,2036,2.0
CHN,Cycling Road,2020,2.0
CHN,Cycling Road,2024,3.0
CHN,Cycling Road,2028,4.0
CHN,Cycling Road,2032,5.0
CHN,Cycling Road,2036,6.0
CHN,Cycling Track,2020,10.0
CHN,Cycling Track,2024,17.0
CHN,Cycling Track,2028,24.0
CHN,Cycling Track,2032,31.0
CHN,Cycling Track,2036,38.0
CHN,Diving,1984,8.0
CHN,Diving,1988,8.0
CHN,Diving,1992,8.0
CHN,Diving,1996,8.0
